2016|Audarboistexier Aucohen Auquered Auclanet|Ed88|Dr11|B.&nbsp;Darbois-Texier, C.&nbsp;Cohen, D.&nbsp;Quere and C.&nbsp;Clanet.+Physics of knuckleballs+New&nbsp;journal&nbsp;of&nbsp;Physics+18 - 073027++|
2016|Audovetta Auschmid Ausipp|Ed1|Dr11|N.&nbsp;Dovetta, P.&nbsp;J.&nbsp;Schmid and D.&nbsp;Sipp.+Uncertainty propagation in model extraction by system identification and its implication for control design+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+791:214-236++|
2016|Audrobinski Aualonzo Aubastin Ausilva Aumuller|Ed125|Dr11|P.&nbsp;Drobinski, B.&nbsp;Alonzo, S.&nbsp;Bastin, N.&nbsp;Da&nbsp;Silva and C.&nbsp;Muller.+Scaling of precipitation extremes with temperature in the French Mediterranean region&#58; What explains the hook shape&#63;+Journal&nbsp;of&nbsp;Geophysical&nbsp;Reasearch-Atmospheres+121 - issue 7:3100-3119++|
2016|Auduprat Austone|Ed130|Dr11|C.&nbsp;Duprat and H.&nbsp;A.&nbsp;Stone.+Elastocapillarity+Fluids&nbsp;Structure&nbsp;Interactions&nbsp;in&nbsp;Low-Reynolds&nbsp;Number&nbsp;Flow+4:193-243++|
2016|Aufeuillebois Auekieljezewska Auwajnryb Ausellier Aublawzdziewicz|Ed1|Dr11|F.&nbsp;Feuillebois, M.&nbsp;L.&nbsp;Ekiel-Jezewska, E.&nbsp;Wajnryb, A.&nbsp;Sellier and J.&nbsp;Blawzdziewicz.+High-frequency effective viscosity of a dilute suspension of particles in Poiseuille flow between parallel walls+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+800:111-139++|
2016|Aufrot Autaccoen Aubaroud|Ed112|Dr11|C.&nbsp;Frot, N.&nbsp;Taccoen and C.&nbsp;Baroud.+Frugal droplet microfluidics using consumer OPto-Electronics+Plos&nbsp;One+11&#44; Issue 8&#44; e0161490++|
2016|Augauthier Aubird Auclanet Auquered|Ed126|Dr11|A.&nbsp;Gauthier, J.&nbsp;Bird, C.&nbsp;Clanet and D.&nbsp;Quere.+Aerodynamic Leidenfrost effect+Physical&nbsp;Review&nbsp;Fluids+1&#44; Issue 8&#44; 084002++|
2016|Augonzalez Aucournede Audelangre|Ed96|Dr11|D.&nbsp;Gonzalez-Rodriguez, P-H. and E.&nbsp;de&nbsp;Langre.+Turgidity-dependent petiole flexibility enables efficient water use by a tree subjected to water stress+Journal&nbsp;of&nbsp;Theoretical&nbsp;Biology+398:20-31++|
2016|Augonzalez Ausart Aubabataheri Autareste Aubarakat Auclanet Auhusson|Ed105|Dr11|D.&nbsp;Gonzalez-Rodriguez, S.&nbsp;Sart, A.&nbsp;Babataheri, D.&nbsp;Tareste, A.&nbsp;Barakat, C.&nbsp;Clanet and J.&nbsp;Husson.+Elastocapillary Instability in Mitochondrial Fission+Biophysical&nbsp;Journal+110&#44; Issue 3:472 A-472 A++|
2016|Augouget Auhwang Aubarakat|Ed111|Dr11|C.&nbsp;Gouget, Y.&nbsp;Hwang and A.&nbsp;Barakat.+Model of cellular mechanotransduction via actin stress fibers+Biomechanics&nbsp;and&nbsp;Modeling&nbsp;In&nbsp;Mechanobiology+15:331-344++gouget2016rp-1pp.pdf|
2016|Auguemas Ausellier Aupigeonneau|Ed12|Dr11|M.&nbsp;Guemas, A.&nbsp;Sellier and F.&nbsp;Pigeonneau.+Low-Reynolds number rising of a bubble near a free surface at vanishing Bond number+Physics&nbsp;of&nbsp;Fluids+28 - issue 6 - 063102++|
2016|Auguillou Aubabataheri Aupuech Aubarakat Auhusson|Ed104|Dr11|L.&nbsp;Guillou, A.&nbsp;Babataheri, P.&nbsp;H.&nbsp;Puech, A.&nbsp;Barakat and J.&nbsp;Husson.+Dynamic monitoring of cell mechanical properties using profile microindentation+Scientific&nbsp;Reports+6 - 21529++guillou2016rp-1pp.pdf|
2016|Auguillou Audhal Aulinjm Aubarakat Auhusson Aumullersj Aukumar|Ed105|Dr11|L.&nbsp;Guillou, J.&nbsp;B.&nbsp;Dhal, J-M.&nbsp;G.&nbsp;Lin, A.&nbsp;Barakat, J.&nbsp;Husson, S.&nbsp;J.&nbsp;Muller and S.&nbsp;Kumar.+Measuring cell viscoelastic mechanical properties using a microfluidic extensional flow device+Biophysical&nbsp;Journal, In press.+++guillou2016rp-2pp.pdf|
2016|Auguillou Aubabataheri Ausaitakis Aubohineust Audogniaux Auhivroz Aubarakat Auhusson|Ed122|Dr11|L.&nbsp;Guillou, A.&nbsp;Babataheri, M.&nbsp;Saitakis, A.&nbsp;Bohineust, S.&nbsp;Dogniaux, C.&nbsp;Hivroz, A.&nbsp;Barakat and J.&nbsp;Husson.+T lymphocyte passive deformation is controlled by unfolding of membrane surface reservoirs+Molecular&nbsp;Biology&nbsp;of&nbsp;the&nbsp;Cell, In press.+++guillou2016rp-3pp.pdf|
2016|Aulafaurie-janvore Auantoinee Auperkins Aubabataheri Aubarakat|Ed119|Dr11|J.&nbsp;Lafaurie-Janvore, E.&nbsp;Antoine, S.&nbsp;J.&nbsp;Perkins, A.&nbsp;Babataheri and A.&nbsp;Barakat.+A simple microfluidic device to study cell-scale endothelial mechanotransduction+Biomedical&nbsp;Microdevices+18:1-12++|
2016|Aulafont Aumensah|Ed124|Dr11|A.&nbsp;Lafont and J.&nbsp;Mensah-Gourmel.+Bioresorbable coronary scaff olds should disappear faster+Lancet+387 - issue 10025:1275-1276++|
2016|Aulauga Aumichelin|Ed6|Dr11|E.&nbsp;Lauga and S.&nbsp;Michelin.+Stresslets induced by active swimmers+Physical&nbsp;Review&nbsp;Letters+117 - 148001++lauga2016rp-1pp.pdf|
2016|Aulecarpentier Aubhatt Aubertin Audeloison Ausalomon Aukuen Audeloron Aufourniert Aubarakat Autsatsaris|Ed112|Dr11|E.&nbsp;Lecarpentier, M.&nbsp;Bhatt, G.&nbsp;I.&nbsp;Bertin, B.&nbsp;Deloison, L.&nbsp;J.&nbsp;Salomon, R.&nbsp;Lai&nbsp;Kuen, P.&nbsp;Deloron, T.&nbsp;Fournier, A.&nbsp;Barakat and V.&nbsp;Tsatsaris.+Determination of the wall shear stress exerted by the maternal circulation on the syncytiotrophoblast in human placenta+Plos&nbsp;One+11 e0147262++|
2016|Aulecarpentier Auatallah Auguibourdenche Auschuster Auvieillefosse Auchissey Auhaddad Auevain-brion Aupidoux Aubarakat Aufourniert Autsatsaris|Ed120|Dr11|E.&nbsp;Lecarpentier, A.&nbsp;Atallah, J.&nbsp;Guibourdenche, M.&nbsp;Schuster, S.&nbsp;Vieillefosse, A.&nbsp;Chissey, B.&nbsp;Haddad, D.&nbsp;Evain-Brion, G.&nbsp;Pidoux, A.&nbsp;Barakat, T.&nbsp;Fournier and V.&nbsp;Tsatsaris.+Fluid shear stress promotes PlGF upregulation in human syncytiotrophoblast through the cAMP-PKA signaling pathway+Hypertension, In press.+++|
2016|Auleclercq Audelangre|Ed29|Dr11|T.&nbsp;Leclercq and E.&nbsp;de&nbsp;Langre.+Drag reduction by elastic reconfiguration of non-uniform beams in non-uniform flows+Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures+60:114-129++leclercq2016rp-1pp.pdf|
2016|Aulisicki Aumichelin Aulauga|Ed1|Dr11|M.&nbsp;Lisicki, S.&nbsp;Michelin and E.&nbsp;Lauga.+Phoretic flow induced by asymmetric confinement+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+799:R-5++lisicki2016rp-1pp.pdf|
2016|Aumaleprade Auclanet Auquered|Ed6|Dr11|H.&nbsp;de&nbsp;Maleprade, C.&nbsp;Clanet and D.&nbsp;Quere.+Spreading of Bubbles after Contacting the Lower Side of an Aerophilic Slide Immersed in Water+Physical&nbsp;Review&nbsp;Letters+117-issue 9-094501++|
2016|Aumanneville|Ed1|Dr11|P.&nbsp;Manneville.+Turbulent patterns made simple&#63;+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+796:1-4++manneville2016rp-1pp.pdf|
2016|Aumanneville|Ed123|Dr11|P.&nbsp;Manneville.+Transition to turbulence in wall-bounded flows&#58; Where do we stand&#63;+Bulletin&nbsp;of&nbsp;JSME,&nbsp;Mechanical&nbsp;Engineering&nbsp;Reviews+3 n&#176;2++|
2016|Aumchugh Aubarakat Aumcginty|Ed118|Dr11|P.&nbsp;McHugh, A.&nbsp;Barakat and S.&nbsp;McGinty.+Medical stents&#58; state of the art and future directions+Annals&nbsp;of&nbsp;Biomedical&nbsp;Engineering+44:274-275++|
2016|Aumougel Audoare Aumichelin|Ed1|Dr11|J.&nbsp;Mougel, O.&nbsp;Doaré and S.&nbsp;Michelin.+Synchronized flutter of two slender flags+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+801:652-669++mougel2016rp-1pp.pdf|
2016|Aupineirua Aumichelin Audoare|Ed116|Dr11|M.&nbsp;Piñeirua, S.&nbsp;Michelin and O.&nbsp;Doaré.+Synchronized switch harvesting applied to piezoelectric flags+Smart&nbsp;Materials&nbsp;and&nbsp;Structures+25 - 085004++pineirua2016rp-1pp.pdf|
2016|Ausellier Auaydin|Ed131|Dr11|A.&nbsp;Sellier and S.H.&nbsp;Aydin.+Fundamental free-space solutions of a steady axisymetric MHD viscous flow+European&nbsp;Journal&nbsp;of&nbsp;Computational&nbsp;Mechanics+25&#44; Issue 1-2 special issue:4200-4211++|
2016|Ausemeraro Aulesshafft Aujaunet Aujordan|Ed51|Dr11|O.&nbsp;Semeraro, L.&nbsp;Lesshafft, V.&nbsp;Jaunet and P.&nbsp;Jordan.+Modeling of coherent structures in a turbulent jet as global linear instability wavepackets&#58; Theory and experiment+International&nbsp;Journal&nbsp;of&nbsp;Heat&nbsp;and&nbsp;Fluid&nbsp;Flow+62:24-32++|
2016|Auseo Aulafont Auchoi Aubarakat|Ed118|Dr11|T.&nbsp;Seo, A.&nbsp;Lafont, S-Y.&nbsp;Choi and A.&nbsp;Barakat.+Drug-eluting stent design is a determinant of drug concentration at the endothelial cell surface+Annals&nbsp;of&nbsp;Biomedical&nbsp;Engineering+44:302-314++|
2016|Ausoto Aulagubeau Auclanet Auquered|Ed126|Dr11|D.&nbsp;Soto, G.&nbsp;Lagubeau, C.&nbsp;Clanet and D.&nbsp;Quere.+Surfing on a herringbone+Physical&nbsp;Review&nbsp;Fluids+1&#44; Issue 1&#44; 013902++|
2016|Austone Auduprat|Ed130|Dr11|H.&nbsp;A.&nbsp;Stone and C.&nbsp;Duprat.+Model Problems Coupling Elastic Boundaries and Viscous Flows+Fluids&nbsp;Structure&nbsp;Interactions&nbsp;in&nbsp;Low-Reynolds&nbsp;Number&nbsp;Flow+4:78-99++|
2016|Autaccoen Aulequeux Augunes Aubaroud|Ed115|Dr11|N.&nbsp;Taccoen, F.&nbsp;Lequeux, D.&nbsp;Z.&nbsp;Gunes and C.&nbsp;Baroud.+Probing the Mechanical Strength of an Armored Bubble and Its Implication to Particle-Stabilized Foams+Physical&nbsp;Review&nbsp;X+6 - 011010++taccoen2016rp-1pp.pdf|
2016|Autadrist Audarboistexier|Ed96|Dr11|L.&nbsp;Tadrist and B.&nbsp;Darbois-Texier.+Are leaves optimally designed for self-support&#63; An investigation on giant monocots+Journal&nbsp;of&nbsp;Theoretical&nbsp;Biology+396:125-131++|
2016|Auvirot Auamandolese Auhemon|Ed29|Dr11|E.&nbsp;Virot, X.&nbsp;Amandolèse and P.&nbsp;Hémon.+Coupling between a flag and a spring-mass oscillator+Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures+65:447-454++virot2016rp-1pp.pdf|
2016|Auvirot Auponomarenko Audehandschoewercker Auquered Auclanet|Ed19|Dr11|E.&nbsp;Virot, A.&nbsp;Ponomarenko, E.&nbsp;Dehandschoewercker, D.&nbsp;Quere and C.&nbsp;Clanet.+Critical wind speed at which trees break+Physical&nbsp;Review&nbsp;E+93 - issue 2 - 023001++|
2016|Auxia Audoare Aumichelin|Ed29|Dr11|Y.&nbsp;Xia, O.&nbsp;Doaré and S.&nbsp;Michelin.+Electro-hydrodynamic synchronization of piezoelectric flags+Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures+65:398-410++xia2016rp-1pp.pdf|
2016|Auxia Aumichelin Audoare|Ed68|Dr11|Y.&nbsp;Xia, S.&nbsp;Michelin and O.&nbsp;Doaré.+Resonance-induced enhancement of the energy harvesting performance of piezoelectric flags+Applied&nbsp;Physics&nbsp;Letters+107 - 263901++xia2016rp-2pp.pdf|
2016|Auyim Aubillant|Ed1|Dr11|E.&nbsp;Yim and P.&nbsp;Billant.+Analogies and differences between the stability of an isolated pancake vortex and a columnar vortex in stratified fluid+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+796:732-766++yim2016rp-1pp.pdf|
2016|Auyim Aubillant Aumenesguen|Ed1|Dr11|E.&nbsp;Yim, P.&nbsp;Billant and C.&nbsp;Menesguen.+Stability of an isolated pancake vortex in stratified-rotating fluids+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+801:508-553++yim2016rp-2pp.pdf|
2015|Auamselem Aubrun Augallaire Aubaroud|Ed109|Dr11|G.&nbsp;Amselem, P.-T.&nbsp;Brun, F.&nbsp;Gallaire and C.&nbsp;Baroud.+Breaking anchored droplets in a microfluidic Hele-Shaw cell+Physical&nbsp;Review&nbsp;Applied+3 - 054006++|
2015|Auaugier Aubillant Auchomaz|Ed1|Dr11|P.&nbsp;Augier, P.&nbsp;Billant and J.&nbsp;M.&nbsp;Chomaz.+Stratified turbulence forced with columnar dipoles&#58; numerical study+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+769:403-443++augier2015rp-1pp.pdf|
2015|Aubenusiglio Auchevy Auraphael Auclanet|Ed12|Dr11|A.&nbsp;Benusiglio, F.&nbsp;Chevy, E.&nbsp;Raphael and C.&nbsp;Clanet.+Wave drag on a submerged sphere+Physics&nbsp;of&nbsp;Fluids+27 - 072101++benusiglio2015rp-1pp.pdf|
2015|Aubozsak Augonzalez Austernberger Auchomaz Aubarakat|Ed112|Dr11|F.&nbsp;Bozsak, D.&nbsp;Gonzalez-Rodriguez, Z.&nbsp;Sternberger, J.&nbsp;M.&nbsp;Chomaz and A.&nbsp;Barakat.+Optimization of Drug Delivery by Drug-Eluting Stents+Plos&nbsp;One+10 - e0130182++bozsak2015rp-1pp.pdf|
2015|Auclanet|Ed2|Dr11|C.&nbsp;Clanet.+Sports ballistics+Annual&nbsp;Review&nbsp;of&nbsp;Fluid&nbsp;Mechanics+47 - 455-78++clanet2015rp-1pp.pdf|
2015|Aucohen Audarboistexier Auquered Auclanet|Ed88|Dr11|C.&nbsp;Cohen, B.&nbsp;Darbois-Texier, D.&nbsp;Quere and C.&nbsp;Clanet.+The physics of badminton+New&nbsp;journal&nbsp;of&nbsp;Physics+17 - 063001++cohen2015rp-1pp.pdf|
2015|Aucohen Aumouterde Auquered Auclanet|Ed76|Dr11|C.&nbsp;Cohen, T.&nbsp;Mouterde, D.&nbsp;Quere and C.&nbsp;Clanet.+Capillary muscle+Proceedings&nbsp;of&nbsp;the&nbsp;National&nbsp;Academy&nbsp;of&nbsp;Sciences+112:6301-6306++cohen2015rp-2pp.pdf|
2015|Audelangre Audoare|Ed113|Dr11|E.&nbsp;de&nbsp;Langre and O.&nbsp;Doaré.+Edge flutter of long beams under follower loads+Journal&nbsp;of&nbsp;Mechanics&nbsp;of&nbsp;Materials&nbsp;and&nbsp;Structures+10:283-197++delangre2015rp-1pp.pdf|
2015|Auduprat Auberthet Auwexler Auroure Aulindner|Ed64|Dr11|C.&nbsp;Duprat, H.&nbsp;Berthet, J.&nbsp;S.&nbsp;Wexler, O.&nbsp;du&nbsp;Roure and A.&nbsp;Lindner.+Microfluidic in situ mechanical testing of photopolymerized gels+Lab&nbsp;on&nbsp;Chip+15:244-244++duprat2015rp-1pp.pdf|
2015|Auduprat Auprotiere|Ed85|Dr11|C.&nbsp;Duprat and S.&nbsp;Protière.+Capillary stretching of fibers+EPL&nbsp;-&nbsp;Europhysics&nbsp;Letters+111 - 56006++duprat2015rp-2pp.pdf|
2015|Aufaranda Aulucarini Aumanneville Auwouters|Ed103|Dr11|D.&nbsp;Faranda, V.&nbsp;Lucarini, P.&nbsp;Manneville and J.&nbsp;Wouters.+On using extreme&#44;values to detect stability thresholds in multi-stable systems&#58; The case of transitional plane Couette flow+Chaos,&nbsp;Solitons&nbsp;&&nbsp;Fractals+64:26-35++|
2015|Aufradet Aubayer Auhollfelder Aubaroud|Ed93|Dr11|E.&nbsp;Fradet, C.&nbsp;Bayer, F.&nbsp;Hollfelder and C.&nbsp;Baroud.+Measuring Fast and Slow Enzyme Kinetics in Stationary Droplets+Analytical&nbsp;Chemistry+87 -23:1191-1192++fradet2015rp-1pp.pdf|
2015|Aufunfak Aufisch Aumotaal Audiener Aucombettes Aubaroud Audupuiswilliams|Ed114|Dr11|A.&nbsp;Funfak, C.&nbsp;Fisch, H.&nbsp;T.&nbsp;Abdel&nbsp;Motaal, J.&nbsp;Diener, L.&nbsp;Combettes, C.&nbsp;Baroud and P.&nbsp;Dupuis-Williams.+Paramecium swimming and ciliary beating patterns&#58; a study on four RNA interference mutations+Integrative&nbsp;Biology+7 &#40;1&#41;:90-100++funfak2015rp-1pp.pdf|
2015|Augauthier Ausymon Auclanet Auquered|Ed102|Dr11|A.&nbsp;Gauthier, S.&nbsp;Symon, C.&nbsp;Clanet and D.&nbsp;Quere.+Water impacting on superhydrophobic macrotextures+Nature&nbsp;Communications+6 - 8001++gauthier2015rp-1pp.pdf|
2015|Augonzalez Ausart Aubabataheri Autareste Aubarakat Auclanet Auhusson|Ed6|Dr11|D.&nbsp;Gonzalez-Rodriguez, S.&nbsp;Sart, A.&nbsp;Babataheri, D.&nbsp;Tareste, A.&nbsp;Barakat, C.&nbsp;Clanet and J.&nbsp;Husson.+Elastocapillary Instability in Mitochondrial Fission+Physical&nbsp;Review&nbsp;Letters+115 - 088102++gonzalez2015rp-1pp.pdf|
2015|Augonzalez Aubarakat|Ed112|Dr11|D.&nbsp;Gonzalez-Rodriguez and A.&nbsp;Barakat.+Dynamics of Receptor-Mediated Nanoparticle Internalization into Endothelial Cells+Plos&nbsp;One+e0122097++gonzalez2015rp-2pp.pdf|
2015|Auguermonprez Aumichelin Aubaroud|Ed83|Dr11|C.&nbsp;Guermonprez, S.&nbsp;Michelin and C.&nbsp;Baroud.+Flow distribution in parallel microfluidic networks and its effect on concentration gradients+Biomicrofluidics+9 - 054119++guermonprez2015rp-1pp.pdf|
2015|Auhemon|Ed106|Dr11|P.&nbsp;Hémon.+Processing of dynamic wind pressure loads for temporal simulations+Wind&nbsp;and&nbsp;Structures+21 - 4:425-442++hemon2015rp-1pp.pdf|
2015|Auhogan Aubabataheri Auhwang Aubarakat Auhusson|Ed105|Dr11|B.&nbsp;Hogan, A.&nbsp;Babataheri, Y.&nbsp;Hwang, A.&nbsp;Barakat and J.&nbsp;Husson.+Characterizing Cell Adhesion by Using Micropipette Aspiration+Biophysical&nbsp;Journal+109:209-219++hogan2015rp-1pp.pdf|
2015|Aujohnson Aumichelin Aulauga|Ed108|Dr11|T.&nbsp;D.&nbsp;Montenegro&nbsp;Johnson, S.&nbsp;Michelin and E.&nbsp;Lauga.+A regularised singularity approach to phoretic problems+The&nbsp;European&nbsp;Physical&nbsp;Journal&nbsp;E+38 - 139++johnson2015rp-1pp.pdf|
2015|Auchakravarthy Aulesshafft Auhuerre|Ed1|Dr11|R.&nbsp;V.&nbsp;K.&nbsp;Chakravarthy, L.&nbsp;Lesshafft and P.&nbsp;Huerre.+Local linear stability of laminar axisymmetric plumes+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+780:344-369++lesshafft2015rp-1pp.pdf|
2015|Aulopez Audelangre Aumichelin|Ed60|Dr11|L.&nbsp;Lopez, E.&nbsp;de&nbsp;Langre and S.&nbsp;Michelin.+A space-averaged model of branched structures+Computers&nbsp;and&nbsp;Structures+146:12-19++lopez2015rp-1pp.pdf|
2015|Aulv Auclanet Auquered|Ed1|Dr11|C.&nbsp;Lv, C.&nbsp;Clanet and D.&nbsp;Quere.+Retraction of large liquid strips+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+778 - R6++lv2015rp-1pp.pdf|
2015|Aumanneville|Ed31|Dr11|P.&nbsp;Manneville.+On the transition to turbulence of wall-bounded flows in general&#44; and plane Couette flow in particular+European&nbsp;Journal&nbsp;of&nbsp;Mechanics&nbsp;B/Fluids+49:345-362++manneville2015rp-1pp.pdf|
2015|Aumeneghello Auschmid Auhuerre|Ed1|Dr11|G.&nbsp;Meneghello, P.&nbsp;J.&nbsp;Schmid and P.&nbsp;Huerre.+Receptivity and sensitivity of the leading-edge boundary layer of a swept wing+Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics+775 R1++meneghello2015rp-1pp.pdf|
2015|Aumichelin Aujohnson Aucanio Aulobato Aulauga|Ed80|Dr11|S.&nbsp;Michelin, T.&nbsp;D.&nbsp;Montenegro&nbsp;Johnson, G.&nbsp;De&nbsp;Canio, N.&nbsp;Lobato-Dauzier and E.&nbsp;Lauga.+Geometric pumping in autophoretic channels+Soft&nbsp;Matter+11:5804-5811++michelin2015rp-1pp.pdf|
2015|Aumichelin Aulauga|Ed12|Dr11|S.&nbsp;Michelin and E.&nbsp;Lauga.+A reciprocal theorem for boundary-driven channel flow+Physics&nbsp;of&nbsp;Fluids+27 - 111701++michelin2015rp-2pp.pdf|
2015|Aumichelin Aulauga|Ed108|Dr11|S.&nbsp;Michelin and E.&nbsp;Lauga.+Autophoretic locomotion from geometric asymmetry+The&nbsp;European&nbsp;Physical&nbsp;Journal&nbsp;E+38 - 7++michelin2015rp-3pp.pdf|
2015|Auortiz Audonnadieu Auchomaz|Ed12|Dr11|S.&nbsp;Ortiz, C.&nbsp;Donnadieu and J.&nbsp;M.&nbsp;Chomaz.+Three-dimensional instabilities and optimal perturbations of a counter-rotating vortex pair in stratified flows+Physics&nbsp;of&nbsp;Fluids+27 - 106603++ortiz2015rp-1pp.pdf|
2015|Auotheguy Auchomaz Auaugier Aukimura Aubillant|Ed31|Dr11|P.&nbsp;Otheguy, J.&nbsp;M.&nbsp;Chomaz, P.&nbsp;Augier, Y.&nbsp;Kimura and P.&nbsp;Billant.+Pairing of two vertical columnar vortices in a stratified fluid+European&nbsp;Journal&nbsp;of&nbsp;Mechanics&nbsp;B/Fluids+49:413-425++otheguy2015rp-1pp.pdf|
2015|Aupineirua Audoare Aumichelin|Ed35|Dr11|M.&nbsp;Piñeirua, O.&nbsp;Doaré and S.&nbsp;Michelin.+Influence and optimization of the electrodes position in a piezoelectric energy harvesting flag+Journal&nbsp;of&nbsp;Sound&nbsp;and&nbsp;Vibration+346:200-215++pineirua2015rp-1pp.pdf|
2015|Auraux Audupeux Auclanet Auquered|Ed85|Dr11|P.&nbsp;Raux, G.&nbsp;Dupeux, C.&nbsp;Clanet and D.&nbsp;Quere.+Successive instabilities of confined Leidenfrost puddles+EPL&nbsp;-&nbsp;Europhysics&nbsp;Letters+112 - 26002++raux2015rp-1pp.pdf|
2015|Auseshasyanan Aumanneville|Ed81|Dr11|K.&nbsp;Seshasyanan and P.&nbsp;Manneville.+Laminar-turbulent patterningin wall-bounded shear flows&#58; a Galerkin model+Fluid&nbsp;Dynamics&nbsp;Research+47 - 035512++seshasyanan2015rp-1pp.pdf|
2015|Autadrist Aujulio Ausaudreau Audelangre|Ed29|Dr11|L.&nbsp;Tadrist, K.&nbsp;Julio, M.&nbsp;Saudreau and E.&nbsp;de&nbsp;Langre.+Leaf flutter by torsional galloping&#58; Experiments and model+Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures+56:1-10++tadrist2015rp-1pp.pdf|
2015|Autheckes Auboutillon Audelangre|Ed35|Dr11|B.&nbsp;Theckes, X.&nbsp;Boutillon and E.&nbsp;de&nbsp;Langre.+On the efficiency and robustness of damping by branching+Journal&nbsp;of&nbsp;Sound&nbsp;and&nbsp;Vibration+357:35-50++theckes2015rp-1pp.pdf|
