2005|Ed58|sellier2005rp-5|On the slow gravity-driven motion of arbitrary clusters of solid particles and bubbles|Ausellier|Stpub|19|249|263|Rsno|Pppd|Dr7||
2000|Ed41|sellier2000rp-2|Asymptotic solution of 2D and 3D boundary integral equations arising in Fluid Mechanics and Electrostatics|Ausellier|Stpub|25|600|612|Rsno|Pppd|Dr7||
1997|Ed4|sellier1997rp-4|Particule allong&#233;e en &#233;coulement de Stokes&#58; une r&#233;solution asymptotique par &#233;quation int&#233;grale de fronti&#232;res|Ausellier|Stpub|325|323|330|Rsno|Pppd|Dr11||
1999|Ed4|sellier1999rp-2|Sur l&#39;&#233;lectrophor&#232;se d&#39;un ensemble de particules portant la m&#234;me densit&#233; uniforme de charges|Ausellier|Stpub|327|443|448|Rsno|Pppd|Dr7||
2000|Ed4|sellier2000rp-1|Electrophor&#232;se d&#146;une particule allong&#233;e sous l&#146;action d&#146;un champ &#233;lectrostatique axisym&#233;trique|Ausellier|Stpub|328|41|46|Rsno|Pppd|Dr7||
2001|Ed4|sellier2001rp-2|Electrophoresis of solid particles embedded in an unbounded electrolyte|Ausellier|Stpub|329|47|52|Rsno|Pppd|Dr7||
1999|Ed33|sellier1999rp-1|Asymptotic solution for the electrostatic field around a slender conducting body|Ausellier|Stpub|62|167|193|Rsno|Pppd|Dr7||
2001|Ed33|sellier2001rp-1|A slender dielectric body embedded in an arbitrary external potential|Ausellier|Stpub|66|149|173|Rsno|Pppd|Dr7||
1997|Ed27|sellier1997rp-1|Hadamard&#39;s finite part concept in dimension n|Ausellier|Stpub|122|131|148|Rsno|Pppd|Dr11||
1997|Ed23|sellier1997rp-3|A general and formal slender-body theory in non-lifting case|Ausellier|Stpub|453|1733|1751|Rsno|Pppd|Dr11||
1999|Ed23|sellier1999rp-3|Stokes flow past a slender particle|Ausellier|Stpub|455|2975|3002|Rsno|Pppd|Dr7||
1994|Ed12|brancher1994rp-1|Direct numerical simulations of round jets&#58; vortex induction and side-jets|Aubrancher Auchomaz Auhuerre|Stpub|6&#40;5&#41;|1768|1774|Rsno|Pppd|Dr1||
1994|Ed12|chomaz1994rp-1|Absolute and convective instabilities of fluidized beds|Auchomaz Aunicolas Auguazzelli|Stpub|6&#40;12&#41;|3936|3944|Rsno|Pppd|Dr11||
1996|Ed7|chomaz1996rp-3|Experimental investigations of the nature of the first wavy instability in liquid-fluidized beds|Auchomaz Aunicolas Auvallet Auguazzelli|Stpub|8|1987|1989|Rsno|Pppd|Dr11||
1998|Ed12|loiseleux1998rp-1|The effect of swirl on jets and wakes&#58; Linear instability of the Rankine vortex with axial flow|Auloiseleux Auchomaz Auhuerre|Stpub|10|1120|1134|Rsno|Pppd|Dr1||
1998|Ed25|manneville1998rp-2|Discontinuous transition to spatio-temporal intermittency in plane Couette flow|Aumanneville Aubottin Audaviaud Audauchot|Stpub|43|171|176|Rsno|Pppd|Dr2||
1999|Ed12|pouliquen1999rp-1|Scaling laws in granular flows down rough inclined planes|Aupouliquen|Stpub|11|542|548|Rsno|Pppd|Dr11||
1999|Ed12|pouliquen1999rp-2|On the shape of granular fronts down rough inclined planes|Aupouliquen|Stpub|11|1956|1958|Rsno|Pppd|Dr11||
2001|Ed12|billant2001rp-1|Self-similarity of strongly stratified inviscid flows|Aubillant Auchomaz|Stpub|13|1645|1651|Rsno|Pppd|Dr4||
2001|Ed12|chomaz2001rp-2|Internal waves generated by the wake of Gaussian hills|Auchomaz Audupont Aukadri|Stpub|13|3223|3233|Rsno|Pppd|Dr4||
2002|Ed12|julien2002rp-1|Three-dimensionnal stability of periodic arrays of counter-rotating vortices|Aujulien Auchomaz Aulasheras|Stpub|14|732|743|Rsno|Pppd|Dr3|Kw7 Kw6|
2002|Ed12|ortiz2002rp-1|Spatial Holmboe instability|Auortiz Auchomaz Auloiseleux|Stpub|14|2585|2597|Rsno|Pppd|Dr4|Kw1 Kw13 Kw14|
2002|Ed12|ruyer2002rp-1|Further accuracy and convergence results on the modeling of flows down inclined planes by weighted-residual approximations|Auruyer Aumanneville|Stpub|14|170|183|Rsno|Pppd|Dr2||
2003|Ed12|gallaire2003rp-1|Instability mechanisms in swirling flows|Augallaire Auchomaz|Stpub|15&#40;9&#41;|2622|2639|Rsno|Pppd|Dr1||
2003|Ed12|gallaire2003rp-2|Three-dimensional instability of isolated vortices|Augallaire Auchomaz|Stpub|15|2113|2126|Rsno|Pppd|Dr1||
2003|Ed12|godoy2003rp-1|Effect of the Schmidt number on the diffusion of axisymmetric pancake vortices in a stratified fluid|Augodoy Auchomaz|Stpub|15&#40;4&#41;|1058|1064|Rsno|Pppd|Dr4|Kw16 Kw17|
2003|Ed12|loiseleux2003rp-2|Breaking of rotational symmetry in a swirling jet experiment|Auloiseleux Auchomaz|Stpub|15&#40;2&#41;|511|523|Rsno|Pppd|Dr1||
2004|Ed12|fransson2004rp-1|Experimental and theoretical investigation of the nonmodal growth of steady streaks in a flat plate boundary layer|Aufransson Aubrandt Autalamelli Aucossu|Stpub|16&#40;10&#41;|3627|3638|Rsno|Pppd|Dr10||
2004|Ed12|gallaire2004rp-2|The role of boundary conditions in a simple model of vortex breakdown|Augallaire Auchomaz|Stpub|16&#40;2&#41;|274|286|Rsno|Pppd|Dr1||
2004|Ed12|gallaire2004rp-3|Experimental study of a free and forced swirling jet|Augallaire Aurott Auchomaz|Stpub|16|2907|2917|Rsno|Pppd|Dr1||
2005|Ed12|fransson2005rp-1|Experimental study of the stabilization of Tollmien-Schlichting waves by finite amplitude streaks|Aufransson Aubrandt Autalamelli Aucossu|Stpub|17|1|15|Rsno|Pppd|Dr3||
2005|Ed12|lauga2005rp-1|A note on the stability of slip channel flows|Aulauga Aucossu|Stpub|17|1|4|Rsno|Pppd|Dr7||
2007|Ed12|cossu2007rp-2|Optimal secondary energy growth in a plane channel flow|Aucossu Auchevalier Auhenningson|Stpub|19 &#40;058107&#41;|0|0|Rsno|Pppd|Dr9||
1999|Ed12|billant1999rp-1|Three-dimensional stability of a vortex pair|Aubillant Aubrancher Auchomaz|Stpub|11|2069|2077|Rsno|Pppd|Dr1||
2007|Ed12|guegan2007rp-1|Spontaneous generation of vortex crystals from forced 2-D homogeneous turbulence|Aujimenez Auguegan|Stpub|19 &#40;085103&#41;|0|0|Rsno|Pppd|Dr9||
2007|Ed12|lesshafft2007rp-2|Frequency selection in globally unstable thin shear layer jets|Aulesshafft Auhuerre Ausagaut|Stpub|19 &#40;054108&#41;|0|0|Rsno|Pppd|Dr1||
2007|Ed12|lagha2007rp-1|Modeling of plane Couette flow I. Large scale flow around turbulent spots|Aulagha Aumanneville|Stpub|19 &#40;094105&#41;|0|0|Rsno|Pppd|Dr2||
2007|Ed12|py2007rp-2|Capillary Origami|Aupy Aureverdi Audoppler Aubico Auroman Aubaroud|Stpub|19 &#40;091104&#41;|0|0|Rsno|Pppd|Dr12||
1996|Ed17|manneville1996rp-4|Non-trivial collective behavior in extensively-chaotic dynamical systems&#58; an update|Aumanneville Auchate Aulemaitre Aumarcq|Stpub|224|447|457|Rsno|Pppd|Dr2||
1997|Ed14|couairon1997rp-1|Absolute and convective instabilities&#44; front velocities and global modes in nonlinear systems|Aucouairon Auchomaz|Stpub|108|236|276|Rsno|Pppd|Dr3||
1997|Ed12|chomaz1997rp-1|The exploding vortex pair &#40;Gallery of fluid motion&#44;&#41;|Auwilliamson Auchomaz|Stpub|9|S4|x|Rsno|Pppd|Dr1||
2006|Ed62|sellier2006rp-1|On the computation of the derivatives of potentials on a boundary by using boundary-integral equations|Ausellier|Stpub|196&#44; issues 1-3|489|501|Rsno|Pppd|Dr7||
2006|Ed40|pasol2006rp-1|Gravitational motion of two-particle cluster between two parallel plane solid walls|Aupasol Ausellier|Stpub|334 n&#176;2|105|105|Rsno|Pppd|Dr7||
2006|Ed12|chomaz2006rp-2|Stability of parallel wake flows in quasi-geostrophic and frontal regimes|Auperret Austegner Audubos Auchomaz Aufarge|Stpub|18 &#40;126602&#41;|x|x|Rsno|Pppd|Dr4||
2002|Ed51|lauga2002rp-1|Modern control of linear global instability in a cylinder wake model|Aulauga Aubewley|Stpub|23|671|677|Rsno|Pppd|Dr9||
2004|Ed1|lauga2004rp-1|Performance of a linear robust control strategy on a nonlinear model of spatially-developing flows|Aulauga Aubewley|Stpub|512|343|374|Rsno|Pppd|Dr9||
1990|Ed2|huerre1990rp-1|Local and global instabilities in spatially developing flows|Auhuerre Aumonkewitz|Stpub|22|473|537|Rsno|Pppd|Dr3||
1993|Ed31|abid1993rp-1|Linear hydrodynamic instability of circular jets with thin shear layers|Auabid Aubrachet Auhuerre|Stpub|12|683|693|Rsno|Pppd|Dr1||
2005|Ed29|hemon2005rp-1|Experimental evidence of transient growth of energy before airfoil flutter|Auhemon Audelangre Auschmid|Stpub|22|391|400|Rsno|Pppd|Dr5||
2008|Ed66|rodriguez2008rp-1|A scaling law for the effects of architecture and allometry on tree vibration modes suggests a biological tuning to modal compartmentalization|Aurodriguez Audelangre Aumoulia|Stpub|95|1523|1557|Rsno|Pppd|Dr5|Kw18|
2009|Ed36|gosselin2009rp-4|Blocking in the Rotating Axial Flow in a Co-Rotating Flexible Shell|Augosselin Aupaidoussis|Stpub|76 011001|0|0|Rsno|Ppno|Dr5||
2006|Ed11|pasol2006rp-2|A spherical partical in a general polynomial Stokes flow parallel to a wall|Aupasol Ausellier Aufeuillebois|Stpub|59|587|614|Rsno|Ppno|Dr7||
2006|Ed62|sellier2006rp-4|Sedimentation of a solid particle in a fluid film|Ausellier|Stpub|16 issue 3|187|196|Rsno|Ppno|Dr7||
2007|Ed64|baroud2007rp-3|An optical toolbox for total control of droplet microfluidics|Aubaroud Auvincent Audelville|Stpub|7|1029|1033|Rsno|Pppd|Dr12||
2008|Ed68|cordero2008rp-1|Thermocapillary manipulation of droplets using holographic beam shaping&#58; Microfluidic pin ball|Aucordero Auburnham Aubaroud Aumcgloin|Stpub|92 034107|0|0|Rsno|Pppd|Dr12||
1996|Ed6|couairon1996rp-1|Global instability in fully nonlinear systems|Aucouairon Auchomaz|Stpub|77|4015|4018|Rsno|Pppd|Dr3||
2006|Ed1|guegan2006rp-1|Optimal energy growth and optimal control in swept Hiemenz flow|Auguegan Auschmid Auhuerre|Stpub|566|11|45|Rsno|Pppd|Dr9||
2006|Ed1|ruyer2006rp-2|Wave patterns in film flows&#58; Modelling and three-dimensional waves|Auscheid Auruyer Aumanneville|Stpub|562|183|222|Rsno|Pppd|Dr2||
2007|Ed1|chomaz2007rp-1|Scaling analysis and simulation of strongly stratified turbulent flows|Aubrethouwer Aubillant Aulindborg Auchomaz|Stpub|585|343|368|Rsno|Pppd|Dr4||
2007|Ed1|guegan2007rp-2|Optimal disturbances in swept Hiemenz flow|Auguegan Auhuerre Auschmid|Stpub|578|223|232|Rsno|Pppd|Dr9||
2007|Ed1|otheguy2007rp-1|Theoretical analysis of the zigzag instability of a vertical co-rotating vortex pair in a stratified fluid|Auotheguy Aubillant Auchomaz|Stpub|584|103|123|Rsno|Pppd|Dr4||
2000|Ed12|cossu2000rp-1|Self-adaptation and viscous selection in concentrated two-dimensional vortex dipoles|Ausipp Aujacquin Aucossu|Stpub|12 number 2|245|248|Rsno|Pppd|Dr1||
1999|Ed14|couairon1999rp-1|Primary and secondary nonlinear global instability|Aucouairon Auchomaz|Stpub|132|428|456|Rsno|Pppd|Dr3||
2008|Ed73|sellier2008rp-1|Slow viscous motion of a particle in a spherical cavity|Ausellier|Stpub|25 issue 3|165|180|Rsno|Ppno|Dr7||
2007|Ed63|cossu2007rp-1|On self-sustaining processes in Rayleigh-stable rotating plane Couette flows and subcritical transition to turbulence in accretion disks|Aurincon Auogilvie Aucossu|Stpub|463|817|832|Rsno|Pppd|Dr11||
2000|Ed34|cossu2000rp-4|Maximum spatial growth of G&#246;rtler vortices|Aucossu Auchomaz Auhuerre Aucosta|Stpub|65|369|392|Rsno|Pppd|Dr10||
1994|Ed31|wallace1994rp-1|Resonantly interacting modes in wake-shear layers|Auwallace Auredekopp Auhuerre|Stpub|13|139|164|Rsno|Pppd|Dr6||
2009|Ed19|cordero2009rp-1|Time resolved temperature rise in a thin liquid film due to laser absorption|Aucordero Auverneuil Augallaire Aubaroud|Stpub|79 0112011|1|7|Rsno|Pppd|Dr12||
2005|Ed2|chomaz2005rp-1|Global instabilities in spatially developing flows&#58; non-normality and nonlinearity|Auchomaz|Stpub|37|357|392|Rsno|Pppd|Dr3||
2008|Ed1|deloncle2008rp-1|Nonlinear evolution of the zigzag instability in stratified fluids&#58; a shortcut on the route to dissipation|Audeloncle Aubillant Auchomaz|Stpub|599|229|239|Rsno|Pppd|Dr4||
2009|Ed30|py2009rp-1|Capillarity induced folding of elastic sheets|Aupy Aureverdy Audoppler Aubico Auroman Aubaroud|Stpub|166|67|71|Rsno|Pppd|Dr12||
2009|Ed40|hollands2009rp-1|Adding streamwise streaks in the plane Poiseuille flow|Auhollands Aucossu|Stpub|337|179|183|Rsno|Pppd|Dr3||
2009|Ed74|diener2009rp-1|Wind Projection Basis for Real-Time Animation of Trees &#40;Proceedings of Eurographics 2009&#41;|Audiener Aurodriguez Aubaboud Aureveret|Stpub|28|533|540|Rsno|Pppd|Dr11|Kw18 Kw5|
2009|Ed31|gosselin2009rp-2|Destabilising Effects of Plant Flexibility in Air and Aquatic Vegetation Canopy Flows|Augosselin Audelangre|Stpub|28|271|282|Rsno|Pppd|Dr5|Kw18|
1997|Ed6|cossu1997rp-1|Global measures of local convective instabilities|Aucossu Auchomaz|Stpub|78|4387|4390|Rsno|Pppd|Dr3||
1999|Ed12|couairon1999rp-2|Fully nonlinear global modes in slowly varying flows|Aucouairon Auchomaz|Stpub|11|3688|3703|Rsno|Pppd|Dr3||
1998|Ed28|cossu1998rp-1|On the convective and absolute nature of instabilities in finite difference numerical simulations of open flows|Aucossu Auloiseleux|Stpub|144|98|108|Rsno|Pppd|Dr3||
2010|Ed29|violetter2010rp-1|A linear stability approach to vortex-induced vibrations and waves|Auvioletter Audelangre Auszydlowski|Stpub|26|442|466|Rsno|Pppd|Dr5|Kw10|
2010|Ed1|gosselin2010rp-1|Drag reduction of flexible plates by reconfiguration|Augosselin Audelangre Aumalmeida|Stpub|650|319|341|Rsno|Pppd|Dr5|Kw18|
2010|Ed29|delangre2010rp-1|Energy criteria for elasto-capillary wrapping|Audelangre Aubaroud Aureverdy|Stpub|6|205|217|Rsno|Pppd|Dr12||
2009|Ed12|pujals2009rp-1|A note on optimal transient growth in turbulent channel flows|Aupujals Augvillalba Aucossu Audepardon|Stpub|219 015109|0|0|Rsno|Pppd|Dr3||
2010|Ed1|duponts2010rp-1|Modelling waving crops using Large-Eddy Simulation&#58; comparison with experiments and a linear stability analysis|Auduponts Augosselin Aupy Audelangre Auhemon Aubrunet|Stpub|652|5|44|Rsno|Pppd|Dr5|Kw18|
2010|Ed31|lemaitrec2010rp-1|Rainwater rivulets running on a stay-cable subject to wind|Aulemaitrec Audelangre Auhemon|Stpub|29|251|258|Rsno|Pppd|Dr5|Kw15|
1990|Ed4|sellier1990rp-1|Une th&#233;orie unifi&#233;e de la ligne portante|Ausellier Auguermond|Stpub|311&#40;II&#41;|21|26|Rsno|Ppno|Dr11||
2011|Ed31|alon2011rp-1|The development of a buoyant vortex in stationary and plane stagnation flows|Aualon Auphilip Aucohenj|Stpub|30|288-|298|Rsno|Ppno|Dr11||
2011|Ed1|barbagallo2011rp-1|Input-output measures and model-reduced flow control&#58; applications of global modes|Aubarbagallo Ausipp Auschmid|Stpub|685|23|53|Rsno|Ppno|Dr11||
2009|Ed50|sellier2009rp-1|Migrating and interacting micro-bubbles immersed in a conducting liquid under the action of uniform ambient electric and magnetic fields|Ausellier|Stpub|45|377|384|Rsno|Ppno|Dr7||
2012|Ed1|barbagallo2012rp-1|Closed-loop control of unsteadiness over a rounded backward-facing step|Aubarbagallo Audergham Ausipp Auschmid Aurobinet|Stpub|703|326|362|Rsno|Ppno|Dr10||
2012|Ed28|chandler2012rp-1|Adjoint algorithms for the Navier-Stokes equations in the low Mach number limit|Auchandler Aujuniper Aunichols Auschmid|Stpub|231|1900|1916|Rsno|Ppno|Dr10||
2012|Ed28|pando2012rp-1|An efficient extraction technique for linear operators from direct numerical simulations|Aupando Ausipp Auschmid|Stpub|231|7739|7755|Rsno|Ppno|Dr10||
2012|Ed5|schmid2012rp-2|Decomposition of time-resolved tomographic PIV|Auschmid Auviolato Auscarano|Stpub|52|1567|1579|Rsno|Ppno|Dr3||
2009|Ed67|bagheri2009rp-2|Input-output analysis and control design applied to a linear model of spatially developing flows|Aubagheri Auhoepffner Auschmid Auhenningson|Stpub|62 N&#176;2|0|0|Rsno|Pppd|Dr9||
2009|Ed87|polyanin2009rp-1|Applicability tests for the Empirical Formulas. Analysis of Turbulent and General Comments|Aupolyanin Auvyazmina Audilman|Stpub|43|119|128|Rsno|Ppno|Dr11||
2009|Ed71|tourkine2009rp-1|Delayed freezing on water repellent materials|Autourkine Aumerrer Auquered|Stpub|25|7214|7216|Rsno|Ppno|Dr14||
2010|Ed1|avila2010rp-1|On the transient nature of localized pipe flow turbulence|Auavila Auwillis Auhof|Stpub|646|127|136|Rsno|Ppno|Dr10||
2010|Ed40|amandolese2010rp-1|Vortex-induced vibrations of a square cylinder in wind tunnel|Auamandolese Auhemon|Stpub|338|12|17|Rsno|Ppno|Dr5||
2010|Ed82|garnaud2010rp-1|Bragg scattering and wave-power extraction by an array of small buoys|Augarnaud Aumeicc|Stpub|406|79|106|Rsno|Ppno|Dr11||
2010|Ed1|lesshafft2010rp-2|Optimal velocity and density profiles for the onset of absolute instability in jets|Aulesshafft Aumarquet|Stpub|662|398|408|Rsno|Ppno|Dr1||
2010|Ed1|schmid2010rp-1|Dynamic mode decomposition of numerical and experimental data|Auschmid|Stpub|656|5|28|Rsno|Ppno|Dr3||
2011|Ed1|lesshafft2011rp-1|Deep water sediment wave formation&#58; linear stability analysis of coupled flow&#47;bed interaction|Aulesshafft Auhall Aumeiburg Aukneller|Stpub|680|435|458|Rsno|Ppno|Dr11||
2011|Ed1|christoph2011rp-1|Global stability of swept flow around a parabolic body&#58; features of the global spectrum|Auchristoph Auschmid|Stpub|669|375|396|Rsno|Ppno|Dr3||
2010|Ed89|christoph2010rp-2|Direct numerical simulations of hypersonic flow about a swept parabolic body|Auchristoph Auschmid|Stpub|39|1932|1943|Rsno|Ppno|Dr3||
2010|Ed1|obrist2010rp-1|Algebraically decaying modes and wavepacket pseudomodes in swept Hiemenz flow|Auobrist Auschmid|Stpub|643|309|332|Rsno|Ppno|Dr3||
2010|Ed54|schindler2010rp-1|Vibration behavior of plantation-grown Scots pine trees in response to wind excitation|Auschindler Auvogt Aufugmann Aurodriguez Auschonborn Aumayer|Stpub|150|984|993|Rsno|Ppno|Dr13||
2011|Ed29|manzoor2011rp-1|On the aeroelastic transient behaviour of a streamlined bridge deck section in a wind tunnel|Aumanzoor Auhemon Auamandolese|Stpub|27|1216|1227|Rsno|Ppno|Dr5||
2011|Ed5|schmid2011rp-1|Application of the dynamic mode decomposition to experimental data|Auschmid|Stpub|50|1123|1130|Rsno|Ppno|Dr3||
2011|Ed49|schmid2011rp-2|Applications of the dynamic mode decomposition|Auschmid Aulil Aujuniper Aupust|Stpub|25|249|259|Rsno|Ppno|Dr3||
2011|Ed28|schulze2011rp-1|Iterative optimization based on an objective functional in frequency-space with application to jet-noise cancellation|Auschulze Auschmid Aujorn|Stpub|230|6075|6098|Rsno|Ppno|Dr3||
2011|Ed31|sellier2011rp-1|Migration of a solid particle in the vicinity of a plane fluid-fluid interface|Ausellier Aupasol|Stpub|30|76|88|Rsno|Ppno|Dr7||
2011|Ed1|hervea2011rp-1|A physics-based approach to flow control using system identification|Auhervea Ausipp Auschmid Ausamuelides|Stpub|702|26|58|Rsno|Ppno|Dr9||
2012|Ed19|schmid2012rp-1|A variational framework for flow optimization with semi-norm constraints|Aufoures Aucaulfield Auschmid|Stpub|56 &#40;026306&#41;|0|0|Rsno|Ppno|Dr10||
2011|Ed94|lesshafft2011rp-2|Towards inverse modeling of turbidity currents&#58; the inverse lock-exchange problem|Aulesshafft Aumeiburg Aukneller Aumarsden|Stpub|37 &#40;4&#41;|521|529|Rsno|Ppno|Dr3||
2011|Ed1|grilli2011rp-1|Analysis of unsteady behavior in shockwave turbulent boundary layer interaction|Augrilli Auschmid Auhickel Auadams|Stpub|700|16|28|Rsno|Ppno|Dr5||
2013|Ed91|muller2013rp-1|Impact of convective organization on the response of tropical precipitation extremes to warming|Aumuller|Stinp||||Rsno|Ppno|Dr4||
2008|Ed12|landel2008rp-1|Spherical cap bubbles with a toroidal bubbly wake|Aulandel Aucossu Aucaulfield|Stpub|20 122101|0|0|Rsno|Pppd|Dr1||
2008|Ed69|rincon2008rp-1|Subcritical dynamos in shear flows|Aurincon Auogilvie Auproctor Aucossu|Stpub|329|750|761|Rsno|Pppd|Dr11||
2008|Ed1|chomaz2008rp-3|Amplifier and resonator dynamics of a low-Reynolds-number recirculation bubble in a global framework|Aumarquet Ausipp Auchomaz Aujacquin|Stpub|605|429|443|Rsno|Pppd|Dr3||
2008|Ed1|chomaz2008rp-5|The elephant mode between two rotating disks|Auviaud Auserre Auchomaz|Stpub|598|451|464|Rsno|Pppd|Dr3||
2008|Ed1|chomaz2008rp-4|Absolute instability in axisymmetric wakes&#58; compressible and density variation effects|Aumeliga Ausipp Auchomaz|Stpub|600|373|401|Rsno|Pppd|Dr3||
2008|Ed1|nichols2008rp-1|The effect of a lifted flame on the stability of round fuel jets|Aunichols Auschmid|Stpub|609|275|284|Rsno|Pppd|Dr11||
2008|Ed1|willis2008rp-1|Transition in pipe flow&#58; the saddle structure on the boundary of turbulence|Auduguet Auwillis Aukerswell|Stpub|613|255|274|Rsno|Ppno|Dr2||
2008|Ed1|guegan2008rp-1|Spatial optimal disturbances in swept attachment line boundary layers|Auguegan Auschmid Auhuerre|Stpub|603|179|188|Rsno|Pppd|Dr3||
2008|Ed1|christoph2008rp-1|Global stability of swept flow around a parabolic body&#58; connecting attachment-line and crossflow modes|Auchristoph Auschmid Aujorn|Stpub|611|205|214|Rsno|Pppd|Dr3||
2009|Ed1|bagheri2009rp-1|Global stability of a jet in crossflow|Aubagheri Auschlatter Auschmid Auhenningson|Stpub|624|33|44|Rsno|Ppno|Dr3||
2009|Ed1|barbagallo2009rp-1|Closed-loop control of an open cavity flow using reduced-order models|Aubarbagallo Ausipp Auschmid|Stpub|641|1|50|Rsno|Ppno|Dr9||
2009|Ed1|cossu2009rp-1|Optimal transient growth and very large scale structures in turbulent boundary layers|Aucossu Aupujals Audepardon|Stpub|619|79|94|Rsno|Ppno|Dr10||
2009|Ed1|garnaud2009rp-1|Wave-power extraction by a compact array of buoys|Augarnaud Aumeicc|Stpub|635|389|413|Rsno|Ppno|Dr11||
2009|Ed1|heaton2009rp-1|Global stability of a Batchelor vortex|Auheaton Aunichols Auschmid|Stpub|629|139|160|Rsno|Ppno|Dr1||
2009|Ed70|schulze2009rp-1|Exponential time integration using Krylov subspaces|Auschulze Auschmid Aujorn|Stpub|60|591|609|Rsno|Ppno|Dr3||
2009|Ed1|willis2009rp-1|Turbulent dynamics of pipe flow captured in a reduced model&#58; puff relaminarisation and localised &#147;edge&#148; states|Auwillis Aukerswell|Stpub|619|213|233|Rsno|Ppno|Dr3||
2010|Ed1|hwang2010rp-1|Amplification of coherent streaks in the turbulent Couette flow&#58; an input-output analysis at low Reynolds numbers|Auhwang Aucossu|Stpub|643|333|348|Rsno|Ppno|Dr3||
2010|Ed6|hwang2010rp-2|Self-sustained process at large scale in turbulent channel flow|Auhwang Aucossu|Stpub|105 &#40;044505&#41;|0|0|Rsno|Ppno|Dr3||
2010|Ed1|hwang2010rp-3|Linear non-normal energy amplification of harmonic and stochastic forcing in the turbulent channel flow|Auhwang Aucossu|Stpub|664|51|73|Rsno|Ppno|Dr3||
2010|Ed68|lazarus2010rp-2|Simple modeling of self-oscillation in nanoelectromechanical systems|Aulazarus Aubarois Auperisanu Auponcharal Aumanneville Audelangre Aupurcell Auvincentp|Stpub|96 &#40;193114&#41;|0|0|Rsno|Pppd|Dr12||
2010|Ed75|lazarus2010rp-1|Statics and Dynamics of a Nanowire in Field Emission|Aulazarus Audelangre Aumanneville Auperisanu Auayari Aupurcell|Stpub|52|1396|1406|Rsno|Pppd|Dr12||
2010|Ed28|christoph2010rp-1|A preconditioned Krylov technique for global hydrodynamic stability analysis of large-scale compressible flows|Auchristoph Auschmid|Stpub|229|541|560|Rsno|Ppno|Dr3||
2010|Ed12|martinelli2010rp-1|Linear feedback control of transient energy growth and control performance limitations in subcritical plane Poiseuille flow|Aumartinelli Auquadrio Aumckerman Auwhidborne|Stpub|23 &#40;014103&#41;|0|0|Rsno|Ppno|Dr9||
2010|Ed19|willis2010rp-1|Optimally amplified large-scale streaks and drag reduction in the turbulent pipe flow|Auwillis Auhwang Aucossu|Stpub|82 &#40;0336321&#41;|0|0|Rsno|Ppno|Dr3||
2014|Ed54|barbacci2014rp-1|A robust videogrametric method for the velocimetry of wind-induced motion in trees|Aubarbacci Audiener Auhemon Auadamb Audones Aureveret Aumoulia|Stpub|184|220|229|Rsno|Ppno|Dr11||
2013|Ed19|baier2013rp-1|Propulsion mechanisms for Leidenfrost solids on ratchets|Aubaier Audupeux Auherbert Auhardt Auquered|Stpub|87 - 021001|0|0|Rsno|Ppno|Dr11||
2013|Ed29|virot2013rp-1|Fluttering flags&#58; An experimental study of fluid forces|Auvirot Auamandolese Auhemon|Stpub|43|385|401|Rsno|Ppno|Dr11||
2014|Ed104|dupeux2014rp-1|Propulsion on a superhydrophobic ratchet|Audupeux Aubourrianne Auquentin Auclanet Auquered|Stpub|4 - 5280|0|0|Rsno|Pppd|Dr11||
2014|Ed80|soto2014rp-1|The force of impacting rain|Ausoto Aulariviere Auboutillon Auclanet Auquered|Stpub|10|4929|4934|Rsno|Pppd|Dr11||
2015|Ed2|clanet2015rp-1|Sports ballistics|Auclanet|Stpub|47 - 455-78|0|0|Rsno|Pppd|Dr11||
2015|Ed85|raux2015rp-1|Successive instabilities of confined Leidenfrost puddles|Auraux Audupeux Auclanet Auquered|Stpub|112 - 26002|0|0|Rsno|Pppd|Dr11||
2014|Ed1|benusiglio2014rp-1|Explosions at the water surface|Aubenusiglio Auquered Auclanet|Stpub|752|123|139|Rsno|Pppd|Dr11||
2013|Ed1|darboistexier2013rp-1|Inertial collapse of liquid rings|Audarboistexier Aupiroird Auquered Auclanet|Stpub|717 - R3|0|0|Rsno|Pppd|Dr11||
2015|Ed1|lv2015rp-1|Retraction of large liquid strips|Aulv Auclanet Auquered|Stpub|778 - R6|0|0|Rsno|Pppd|Dr11||
2013|Ed1|seiwert2013rp-1|Flexible scraping of viscous fluids|Auseiwert Auquered Auclanet|Stpub|715|424|435|Rsno|Pppd|Dr11||
2013|Ed71|raux2013rp-1|Wicking in a Powder|Auraux Aucockenpot Auramaiolo Auquered Auclanet|Stpub|29|3636|3644|Rsno|Pppd|Dr11||
2015|Ed102|gauthier2015rp-1|Water impacting on superhydrophobic macrotextures|Augauthier Ausymon Auclanet Auquered|Stpub|6 - 8001|0|0|Rsno|Pppd|Dr11||
2014|Ed88|darboistexier2014rp-1|On the size of sports fields|Audarboistexier Aucohen Audupeux Auquered Auclanet|Stpub|16 - 033039|0|0|Rsno|Pppd|Dr11||
2015|Ed76|cohen2015rp-2|Capillary muscle|Aucohen Aumouterde Auquered Auclanet|Stpub|112|6301|6306|Rsno|Pppd|Dr11||
2015|Ed12|benusiglio2015rp-1|Wave drag on a submerged sphere|Aubenusiglio Auchevy Auraphael Auclanet|Stpub|27 - 072101|0|0|Rsno|Pppd|Dr11||
