2014|M.&nbsp;Mathur, S.&nbsp;Ortiz, T.&nbsp;Dubos and J.&nbsp;M.&nbsp;Chomaz.|Effects of an axial flow on the centrifugal&#44; elliptic and hyperbolic instabilities in Stuart vortices|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|758:565-585||mathur2014rp-1pp.pdf|
2014|S.&nbsp;Michelin and E.&nbsp;Lauga.|Phoretic self-propulsion at finite P&#233;clet numbers|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|747:572-604||michelin2014rp-1pp.pdf|
2014|A.&nbsp;Sauret, A.&nbsp;D.&nbsp;Bick, C.&nbsp;Duprat and H.&nbsp;A.&nbsp;Stone.|Wetting of crossed fibers&#58; multiple steady states and symmetry breaking|EPL&nbsp;-&nbsp;Europhysics&nbsp;Letters,|105 - 56006||sauret2014rp-1pp.pdf|
2014|D.&nbsp;Soto, A.&nbsp;Borel&nbsp;de&nbsp;Larivière, X.&nbsp;Boutillon, C.&nbsp;Clanet and D.&nbsp;Quere.|The force of impacting rain|Soft&nbsp;Matter,|10:4929-4934||soto2014rp-1pp.pdf|
2014|J.&nbsp;J.&nbsp;J.&nbsp;Soundar and J.&nbsp;M.&nbsp;Chomaz.|Extended Squire&#39;s transformation and its consequences for transient growth in a confined shear flow|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|744:430-456||soundar2014rp-1pp.pdf|
2014|L.&nbsp;Tadrist, M.&nbsp;Saudreau and E.&nbsp;de&nbsp;Langre.|Wind and gravity mechanical effects on leaf inclination angles|Journal&nbsp;of&nbsp;Theoretical&nbsp;Biology,|341:9-16||tadrist2014rp-1pp.pdf|
2014|R.&nbsp;Vesipa, C.&nbsp;Camporeale, L.&nbsp;Ridolfi and J.&nbsp;M.&nbsp;Chomaz.|On the convective-absolute nature of river bedform instabilities|Physics&nbsp;of&nbsp;Fluids,|26 - 124104||vesipa2014rp-1pp.pdf|
2014|A.&nbsp;Yamada, S.&nbsp;Lee, P.&nbsp;Bassereau and C.&nbsp;Baroud.|Trapping and release of giant unilamellar vesicles in microfluidic wells|Soft&nbsp;Matter,|10 -32:5851-6110||yamada2014rp-1pp.pdf|
2013|X.&nbsp;Amandolèse, P.&nbsp;Hémon and S.&nbsp;Manzoor-Muhammad.|The transient temporal response of a flexible bridge deck subjected to a single gust|Journal&nbsp;of&nbsp;Computational&nbsp;and&nbsp;Applied&nbsp;Mathematics,|246:153-160||amandolese2013rp-1pp.pdf|
2013|X.&nbsp;Amandolèse, S.&nbsp;Michelin and M.&nbsp;Choquel.|Low speed flutter and limit cycle oscillations of a two-degree-of-freedom flat plate in a wind tunnel|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|43:244-255||amandolese2013rp-2pp.pdf|
2013|C.&nbsp;Arratia, C.&nbsp;P.&nbsp;Caulfield and J.&nbsp;M.&nbsp;Chomaz.|Transient perturbation growth in time-dependent mixing layers|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|717:90-133||arratia2013rp-1pp.pdf|
2013|C.&nbsp;Arratia and J.&nbsp;M.&nbsp;Chomaz.|On the longitudinal optimal perturbations to inviscid plane shear flow&#58; formal solution and asymptotic approximation|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|737:387-411||arratia2013rp-2pp.pdf|
2013|T.&nbsp;Baier, G.&nbsp;Dupeux, S.&nbsp;Herbert, S.&nbsp;Hardt and D.&nbsp;Quere.|Propulsion mechanisms for Leidenfrost solids on ratchets|Physical&nbsp;Review&nbsp;E,|87 - 021001|||
2013|A.&nbsp;Barakat.|Blood Flow and Arterial Endothelial Dysfunction&#58; Mechanisms and Implications|Comptes&nbsp;Rendus&nbsp;de&nbsp;Physique,|14:479-496||barakat2013rp-1pp.pdf|
2013|T.&nbsp;Barois and E.&nbsp;de&nbsp;Langre.|Flexible body with drag independent of the flow velocity|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|735 -R2||barois2013rp-1pp.pdf|
2013|M.&nbsp;baudoin, Y.&nbsp;Song, P.&nbsp;Manneville and C.&nbsp;Baroud.|Airway re-opening through catastrophic events in a hierarchical network|Proceedings&nbsp;of&nbsp;the&nbsp;National&nbsp;Academy&nbsp;of&nbsp;Sciences,|110:859-864||baudoin2013rp-1pp.pdf|
2013|P.&nbsp;Billant and F.&nbsp;Gallaire.|A unified criterion for the centrifugal instabilities of vortices and swirling jets|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|734:5-35||billant2013rp-1pp.pdf|
2013|R.&nbsp;Dangla, S.&nbsp;C.&nbsp;Kayi and C.&nbsp;Baroud.|Droplet microfluidics driven by gradients of confinement|Proceedings&nbsp;of&nbsp;the&nbsp;National&nbsp;Academy&nbsp;of&nbsp;Sciences,|110:853-858||dangla2013rp-1pp.pdf|
2013|R.&nbsp;Dangla, E.&nbsp;Fradet, Y.&nbsp;Lopez and C.&nbsp;Baroud.|The physical mechanisms of step emulsification|Journal&nbsp;of&nbsp;Physical&nbsp;D:&nbsp;Applied&nbsp;Physics,|46 - 114003||dangla2013rp-2pp.pdf|
2013|B.&nbsp;Darbois-Texier, K.&nbsp;Piroird, D.&nbsp;Quere and C.&nbsp;Clanet.|Inertial collapse of liquid rings|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|717 - R3||darboistexier2013rp-1pp.pdf|
2013|G.&nbsp;Dupeux, T.&nbsp;Baier, V.&nbsp;Bacot, S.&nbsp;Hardt, C.&nbsp;Clanet and D.&nbsp;Quere.|Self-propelling uneven Leidenfrost solids|Physics&nbsp;of&nbsp;Fluids,|25 - 051704||dupeux2013rp-1pp.pdf|
2013|E.&nbsp;Fradet, P.&nbsp;Abbyad, M.&nbsp;Vos and C.&nbsp;Baroud.|Parallel measurements of reaction kinetics using ultralow-volumes|Lab&nbsp;on&nbsp;Chip,|13 - 22:4326-4330||fradet2013rp-1pp.pdf|
2013|X.&nbsp;Garnaud, L.&nbsp;Lesshafft, P.&nbsp;J.&nbsp;Schmid and P.&nbsp;Huerre.|The preferred mode of incompressible jets&#58; linear frequency response analysis|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|716:189-202||garnaud2013rp-1pp.pdf|
2013|X.&nbsp;Garnaud, L.&nbsp;Lesshafft, P.&nbsp;J.&nbsp;Schmid and P.&nbsp;Huerre.|Modal and transient dynamics of jet flows|Physics&nbsp;of&nbsp;Fluids,|25 &#40;044103&#41;||garnaud2013rp-2pp.pdf|
2013|A.&nbsp;Le&nbsp;Goff, D.&nbsp;Quere and C.&nbsp;Clanet.|Viscous cavities|Physics&nbsp;of&nbsp;Fluids,|25 - 043101||goff2013rp-1pp.pdf|
2013|C.&nbsp;Grouthier, S.&nbsp;Michelin, Y.&nbsp;Modarres-Sadeghi and E.&nbsp;de&nbsp;Langre.|Self-similar vortex-induced vibrations of a hanging string|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|724:R2-0||grouthier2013rp-1pp.pdf|
2013|F.&nbsp;Juillet, P.&nbsp;J.&nbsp;Schmid and P.&nbsp;Huerre.|Control of amplifier flows using subspace identification techniques|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|725:522-565||juillet2013rp-1pp.pdf|
2013|S.&nbsp;Michelin and O.&nbsp;Doaré.|Energy harvesting efficiency of piezoelectric flags in axial flows|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|714:489-504||michelin2013rp-1pp.pdf|
2013|S.&nbsp;Michelin and E.&nbsp;Lauga.|Unsteady feeding and optimal strokes of model ciliates|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|715:1-31||michelin2013rp-2pp.pdf|
2013|S.&nbsp;Michelin, E.&nbsp;Lauga and D.&nbsp;Bartolo.|Spontaneous autophoretic motion of isotropic particles|Physics&nbsp;of&nbsp;Fluids,|25 - 061701||michelin2013rp-3pp.pdf|
2013|C.&nbsp;Muller.|Impact of convective organization on the response of tropical precipitation extremes to warming Journal&nbsp;of&nbsp;Climate, In press.|||
2013|M.&nbsp;E.&nbsp;Negretti and P.&nbsp;Billant.|Stability of a gaussian pancake vortex in a stratified fluid|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|718:457-480||negretti2013rp-1pp.pdf|
2013|J.&nbsp;Park and P.&nbsp;Billant.|The stably stratified Taylor-Couette flow is always unstable except for solid-body rotation|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|725:262-280||parkj2013rp-1pp.pdf|
2013|J.&nbsp;Park and P.&nbsp;Billant.|Instabilities and waves on a columnar vortex in a strongly-stratified fluid|Physics&nbsp;of&nbsp;Fluids,|25 -086601||parkj2013rp-2pp.pdf|
2013|K.&nbsp;Piroird, B.&nbsp;Darbois-Texier, C.&nbsp;Clanet and D.&nbsp;Quere.|Reshaping and capturing Leidenfrost drops with a magnet|Physics&nbsp;of&nbsp;Fluids,|25 - 032108||piroird2013rp-1pp.pdf|
2013|P.&nbsp;Raux, H.&nbsp;Cockenpot, M.&nbsp;Ramaiolo, D.&nbsp;Quere and C.&nbsp;Clanet.|Wicking in a Powder|Langmuir,|29:3636-3644||raux2013rp-1pp.pdf|
2013|J.&nbsp;Seiwert, D.&nbsp;Quere and C.&nbsp;Clanet.|Flexible scraping of viscous fluids|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|715:424-435||seiwert2013rp-1pp.pdf|
2013|H.&nbsp;A.&nbsp;Spatz and B.&nbsp;Theckes.|Oscillation damping in trees|Plant&nbsp;Science,|207:66-71||spatz2013rp-1pp.pdf|
2013|E.&nbsp;Virot, X.&nbsp;Amandolèse and P.&nbsp;Hémon.|Fluttering flags&#58; An experimental study of fluid forces|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|43:385-401|||
2012|P.&nbsp;Augier, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;Billant.|Spectral analysis of the transition to turbulence from a dipole in stratified fluid|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|713:86-108||augier2012rp-1pp.pdf|
2012|P.&nbsp;Augier, S.&nbsp;Galtier and P.&nbsp;Billant.|Kolmogorov laws for stratified turbulence|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|709:659-670||augier2012rp-2pp.pdf|
2012|A.&nbsp;Barbagallo, G.&nbsp;Dergham, D.&nbsp;Sipp, P.&nbsp;J.&nbsp;Schmid and J.&nbsp;C.&nbsp;Robinet.|Closed-loop control of unsteadiness over a rounded backward-facing step|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|703:326-362|||
2012|G.&nbsp;J.&nbsp;Chandler, M.&nbsp;P.&nbsp;Juniper, J.&nbsp;Nichols and P.&nbsp;J.&nbsp;Schmid.|Adjoint algorithms for the Navier-Stokes equations in the low Mach number limit|Journal&nbsp;of&nbsp;Computational&nbsp;Physics,|231:1900-1916|||
2012|E.&nbsp;de&nbsp;Langre, A.&nbsp;Gutierrez and J.&nbsp;Cossé.|On the scaling of drag reduction by reconfiguration in plants|Comptes-Rendus&nbsp;Mécanique,|340:35-40||delangre2012rp-1pp.pdf|
2012|E.&nbsp;de&nbsp;Langre.|Methodological advances in predicting flow-induced dynamics of plants using mechanical-engineering theory|The&nbsp;Journal&nbsp;of&nbsp;Experimental&nbsp;Biology,|215:914-921||delangre2012rp-2pp.pdf|
2012|B.&nbsp;Figliuzzi, D.&nbsp;Jeulin, A.&nbsp;Lemaître, G.&nbsp;Fricout, J.&nbsp;J.&nbsp;Piezanowski and P.&nbsp;Manneville.|Numerical simulation of thin paint film flow|Journal&nbsp;of&nbsp;Mathematics&nbsp;in&nbsp;Industry,|2 &#40;1&#41;||figliuzzi2012rp-1pp.pdf|
2012|B.&nbsp;Figliuzzi, D.&nbsp;Jeulin, A.&nbsp;Lemaître, G.&nbsp;Fricout, J.&nbsp;J.&nbsp;Piezanowski and P.&nbsp;Manneville.|Rheology of thin films from flow observations|Experiments&nbsp;in&nbsp;Fluids,|53:1289-1299||figliuzzi2012rp-2pp.pdf|
2012|X.&nbsp;Garnaud, L.&nbsp;Lesshafft, P.&nbsp;J.&nbsp;Schmid and J.&nbsp;M.&nbsp;Chomaz.|A relaxation method for large eigenvalue problems&#44; with an application to flow stability analysis|Journal&nbsp;of&nbsp;Computational&nbsp;Physics,|231:3912-3927||garnaud2012rp-1pp.pdf|
2012|S.&nbsp;Lee, F.&nbsp;Gallaire and C.&nbsp;Baroud.|Interface-induced recirculation within a stationary microfluidic drop|Soft&nbsp;Matter,|8:10750-10758||leess2012rp-2pp.pdf|
2012|G.&nbsp;Lehoucq, P.&nbsp;Bondavalli, S.&nbsp;Xavier, P.&nbsp;Legagneux, P.&nbsp;Abbyad, C.&nbsp;Baroud and D.&nbsp;Pribat.|Highly sensitive pH measurements using a transistor composed of a large array of parallel silicon nanowires|Sensors&nbsp;and&nbsp;Actuators&nbsp;B:&nbsp;Chemical,|171-172:127-134||lehoucq2012rp-1pp.pdf|
2012|P.&nbsp;Manneville.|Turbulent patterns in wall-bounded flows&#58; A Turing instability&#63;|Europhysics&nbsp;Letters,|98 &#40;64001&#41;||manneville2012rp-1pp.pdf|
2012|P.&nbsp;Manneville.|Coherent structures in transitional plane Couette flow|IMA&nbsp;Journal&nbsp;of&nbsp;Applied&nbsp;Mathematics,|77 &#40;3&#41;:391-398||manneville2012rp-2pp.pdf|
2012|P.&nbsp;Manneville.|On the growth of laminar-turbulent patterns in plane Couette flow|Fluid&nbsp;Dynamics&nbsp;Research,|44 &#40;031412&#41;||manneville2012rp-3pp.pdf|
2012|P.&nbsp;Meliga, F.&nbsp;Gallaire and J.&nbsp;M.&nbsp;Chomaz.|A weakly nonlinear mechanism for mode selection in swirling jets|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|699:216-262||meliga2012rp-1pp.pdf|
2012|M.&nbsp;A.&nbsp;Fosas&nbsp;de&nbsp;Pando, D.&nbsp;Sipp and P.&nbsp;J.&nbsp;Schmid.|An efficient extraction technique for linear operators from direct numerical simulations|Journal&nbsp;of&nbsp;Computational&nbsp;Physics,|231:7739-7755|||
2012|J.&nbsp;Park and P.&nbsp;Billant.|Radiative instability of an anticyclonic vortex in a stratified rotating fluid|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|707:381-392||parkj2012rp-1pp.pdf|
2012|K.&nbsp;Piroird, C.&nbsp;Clanet and D.&nbsp;Quere.|Magnetic control of Leidenfrost drops|Physical&nbsp;Review&nbsp;E,|85 &#40;056311&#41;||piroird2012rp-1pp.pdf|
2012|M.&nbsp;Rodriguez, S.&nbsp;Ploquin, E.&nbsp;de&nbsp;Langre and B.&nbsp;Moulia.|The multimodal dynamics of a walnut tree &#58; experiments and models|Journal&nbsp;of&nbsp;Applied&nbsp;Mechanics,|79 &#40;044505&#41;||rodriguez2012rp-1pp.pdf|
2012|D.&nbsp;Foures, C.&nbsp;P.&nbsp;Caulfield and P.&nbsp;J.&nbsp;Schmid.|A variational framework for flow optimization with semi-norm constraints|Physical&nbsp;Review&nbsp;E,|56 &#40;026306&#41;|||
2012|P.&nbsp;J.&nbsp;Schmid, D.&nbsp;Violato and F.&nbsp;Scarano.|Decomposition of time-resolved tomographic PIV|Experiments&nbsp;in&nbsp;Fluids,|52:1567-1579|||
2012|K.&nbsp;Singh, S.&nbsp;Michelin and E.&nbsp;de&nbsp;Langre.|Energy harvesting from fluid-elastic instabilities of a cylinder|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|30:159-172||singh2012rp-1pp.pdf|
2012|K.&nbsp;Singh, S.&nbsp;Michelin and E.&nbsp;de&nbsp;Langre.|The effect of non-uniform damping on flutter in axial flow and energy-harvesting strategies|Proceedings&nbsp;of&nbsp;the&nbsp;Royal&nbsp;Society&nbsp;A,|468:3620-3635||singh2012rp-2pp.pdf|
2012|J.&nbsp;J.&nbsp;J.&nbsp;Soundar, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;Huerre.|Transient growth in Rayleigh-B&#233;nard-Poiseuille&#47;Couette convection|Physics&nbsp;of&nbsp;Fluids,|24 &#40;044103&#41;||soundar2012rp-1pp.pdf|
2012|N.&nbsp;Vertti-quintero, Y.&nbsp;Song, P.&nbsp;Manneville and C.&nbsp;Baroud.|Behavior of liquid plugs at bifurcations in a microfluidic tree network|Biomicrofluidics,|6 &#40;034105&#41;||verttiquintero2012rp-1pp.pdf|
2011|P.&nbsp;Abbyad, R.&nbsp;Dangla, A.&nbsp;Antigoni and C.&nbsp;Baroud.|Rails and anchors&#58; Guiding and trapping droplet microreactors in two dimensions|Lab&nbsp;on&nbsp;Chip,|11:813-821||abbyad2011rp-1pp.pdf|
2011|G.&nbsp;Alon, J.&nbsp;Philip and J.&nbsp;cohen.|The development of a buoyant vortex in stationary and plane stagnation flows|European&nbsp;Journal&nbsp;of&nbsp;Mechanics&nbsp;B/Fluids,|30:288--298|||
2011|P.&nbsp;Augier and P.&nbsp;Billant.|Onset of secondary instabilities on the zigzag instability in stratified fluids|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|682:120-131||augier2011rp-1pp.pdf|
2011|A.&nbsp;Barbagallo, D.&nbsp;Sipp and P.&nbsp;J.&nbsp;Schmid.|Input-output measures and model-reduced flow control&#58; applications of global modes|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|685:23-53|||
2011|C.&nbsp;J.&nbsp;Mack and P.&nbsp;J.&nbsp;Schmid.|Global stability of swept flow around a parabolic body&#58; features of the global spectrum|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|669:375-396|||
2011|M.&nbsp;A.&nbsp;Cordero, F.&nbsp;Gallaire and C.&nbsp;Baroud.|Quantitative analysis of the dripping and jetting regimes in co-flowing capillary jets|Physics&nbsp;of&nbsp;Fluids,|23 - 094111||cordero2011rp-1pp.pdf|
2011|R.&nbsp;Dangla, S.&nbsp;Lee and C.&nbsp;Baroud.|Trapping microfluidic drops in wells of surface energy|Physical&nbsp;Review&nbsp;Letters,|107 - 124501||dangla2011rp-1pp.pdf|
2011|A.&nbsp;Deloncle, P.&nbsp;Billant and J.&nbsp;M.&nbsp;Chomaz.|Three-dimensional stability of vortex arrays in a stratified and rotating fluid|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|678:482-510||deloncle2011rp-1pp.pdf|
2011|O.&nbsp;Doaré and S.&nbsp;Michelin.|Piezoelectric coupling in energy harvesting flexible plates&#58; linear stability analysis and conversion efficiency|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|27:1357-1375||doare2011rp-1pp.pdf|
2011|G.&nbsp;Dupeux, M.&nbsp;Le&nbsp;Merrer, C.&nbsp;Clanet and D.&nbsp;Quere.|Trapping Leidenfrost drops with crenelations|Physical&nbsp;Review&nbsp;Letters,|107 &#40;114503&#41;||dupeux2011rp-1pp.pdf|
2011|G.&nbsp;Dupeux, M.&nbsp;Le&nbsp;Merrer, G.&nbsp;Lagubeau, C.&nbsp;Clanet, S.&nbsp;Hardt and D.&nbsp;Quere.|Viscous mechanism for Leidenfrost propulsion on a ratchet|EPL&nbsp;-&nbsp;Europhysics&nbsp;Letters,|96 &#40;58001&#41;||dupeux2011rp-2pp.pdf|
2011|G.&nbsp;Dupeux, C.&nbsp;Cohen, A.&nbsp;Le&nbsp;Goff, D.&nbsp;Quere and C.&nbsp;Clanet.|Football curves|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|27:659-667||dupeux2011rp-3pp.pdf|
2011|E.&nbsp;Fradet, C.&nbsp;Mac&nbsp;Dougall, P.&nbsp;Abbyad, R.&nbsp;Dangla, D.&nbsp;McGloin and C.&nbsp;Baroud.|Combining rails and anchors with laser forcing for selective manipulation within 2D droplet arrays|Lab&nbsp;on&nbsp;Chip,|11:4228-4234||fradet2011rp-1pp.pdf|
2011|F.&nbsp;Gosselin and E.&nbsp;de&nbsp;Langre.|Drag reduction by reconfiguration of a poroelastic system|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|27:1111-1123||gosselin2011rp-1pp.pdf|
2011|M.&nbsp;Grilli, P.&nbsp;J.&nbsp;Schmid, S.&nbsp;Hickel and N.&nbsp;A.&nbsp;Adams.|Analysis of unsteady behavior in shockwave turbulent boundary layer interaction|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|700:16-28|||
2011|A.&nbsp;Hamel, C.&nbsp;Fisch, L.&nbsp;Combettes, P.&nbsp;Dupuis-Williams and C.&nbsp;Baroud.|Transitions between three swimming gaits in Paramecium escape|Proceedings&nbsp;of&nbsp;the&nbsp;National&nbsp;Academy&nbsp;of&nbsp;Sciences,|108:7290-7295||hamel2011rp-1pp.pdf|
2011|A.&nbsp;Herve, D.&nbsp;Sipp, P.&nbsp;J.&nbsp;Schmid and M.&nbsp;Samuelides.|A physics-based approach to flow control using system identification|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|702:26-58|||
2011|A.&nbsp;Huebner, C.&nbsp;Abell, W.&nbsp;Huck, C.&nbsp;Baroud and F.&nbsp;Hollfelder.|Monitoring a reaction at submillisecond resolution in picoliter volumes|Analytical&nbsp;Chemistry,|83:1462-1468||huebner2011rp-1pp.pdf|
2011|G.&nbsp;Lagubeau, M.&nbsp;Le&nbsp;Merrer, C.&nbsp;Clanet and D.&nbsp;Quere.|Leidenfrost on a ratchet|Nature&nbsp;Physics,|7:395-398||lagubeau2011rp-1pp.pdf|
2011|L.&nbsp;Lesshafft, B.&nbsp;Hall, E.&nbsp;Meiburg and B.&nbsp;Kneller.|Deep water sediment wave formation&#58; linear stability analysis of coupled flow&#47;bed interaction|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|680:435-458|||
2011|L.&nbsp;Lesshafft, E.&nbsp;Meiburg, B.&nbsp;Kneller and A.&nbsp;Marsden.|Towards inverse modeling of turbidity currents&#58; the inverse lock-exchange problem|Computers&nbsp;&&nbsp;Geosciences,|37 &#40;4&#41;:521-529|||
2011|L.&nbsp;Lopez, S.&nbsp;Michelin and E.&nbsp;de&nbsp;Langre.|Flow-induced pruning of branched system and brittle reconfiguration|Journal&nbsp;of&nbsp;Theoretical&nbsp;Biology,|284:117-124||lopez2011rp-1pp.pdf|
2011|M.&nbsp;Maleki, M.&nbsp;Reyssat, F.&nbsp;Restagno, D.&nbsp;Quere and C.&nbsp;Clanet.|Landau-Levich menisci|Journal&nbsp;of&nbsp;Colloid&nbsp;and&nbsp;Interface&nbsp;science,|354:359-363||maleki2011rp-1pp.pdf|
2011|P.&nbsp;Manneville and J.&nbsp;Rolland.|On modelling transitional turbulent flows using under-resolved direct numerical simulations&#58; The case of plane Couette flow|Theoretical&nbsp;and&nbsp;Computational&nbsp;Fluid&nbsp;Dynamics,|25:407-420||manneville2011rp-1pp.pdf|
2011|P.&nbsp;Manneville.|On the decay of turbulence in plane Couette flow|Fluid&nbsp;Dynamics&nbsp;Research,|43 &#40;065501&#41;||manneville2011rp-2pp.pdf|
2011|S.&nbsp;Manzoor-Muhammad, P.&nbsp;Hémon and X.&nbsp;Amandolèse.|On the aeroelastic transient behaviour of a streamlined bridge deck section in a wind tunnel|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|27:1216-1227|||
2011|P.&nbsp;Meliga and J.&nbsp;M.&nbsp;Chomaz.|An asymptotic expansion for the vortex-induced vibrations of a circular cylinder|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|671:137-167||meliga2011rp-1pp.pdf|
2011|P.&nbsp;Meliga and J.&nbsp;M.&nbsp;Chomaz.|Global modes in a confined impinging jet&#58; application to heat transfer and control|Theoretical&nbsp;and&nbsp;Computational&nbsp;Fluid&nbsp;Dynamics,|25:179-193||meliga2011rp-2pp.pdf|
2011|P.&nbsp;Meliga, J.&nbsp;M.&nbsp;Chomaz and F.&nbsp;Gallaire.|Extracting energy from a flow&#58; An asymptotic approach using vortex-induced vibrations and feedback control|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|27:861-874||meliga2011rp-3pp.pdf|
2011|M.&nbsp;Le&nbsp;Merrer, C.&nbsp;Clanet, D.&nbsp;Quere, E.&nbsp;Raphael and F.&nbsp;Chevy.|Wave drag on floating bodies|Proceedings&nbsp;of&nbsp;the&nbsp;National&nbsp;Academy&nbsp;of&nbsp;Sciences,|108 &#40;15064&#41;||merrer2011rp-1pp.pdf|
2011|S.&nbsp;Michelin and E.&nbsp;Lauga.|Optimal feeding is optimal swimming for all P&#233;clet numbers|Physics&nbsp;of&nbsp;Fluids,|23 &#40;101901&#41;||michelin2011rp-1pp.pdf|
2011|B.&nbsp;Moulia, C.&nbsp;Der&nbsp;Loughian, R.&nbsp;Bastien, O.&nbsp;Martin, M.&nbsp;Rodriguez, D.&nbsp;Gourcilleau, A.&nbsp;Barbacci, E.&nbsp;Badel, G.&nbsp;Franchel, C.&nbsp;Lenne, P.&nbsp;Roeckel-Drevet, J.&nbsp;M.&nbsp;Allain, J.&nbsp;M.&nbsp;Frachisse, E.&nbsp;de&nbsp;Langre, C.&nbsp;Coutand, N.&nbsp;Fournier-Leblanc and J.&nbsp;L.&nbsp;Julien.|Integrative Mechanobiology of Growth and Architectural Development in Changing Mechanical Environments|Signaling&nbsp;and&nbsp;Communication&nbsp;in&nbsp;Plants,|9:269-302||moulia2011rp-1pp.pdf|
2011|S.&nbsp;Ortiz and J.&nbsp;M.&nbsp;Chomaz.|Transient growth of secondary instabilities in parallel wakes&#58; Anti lift-up mechanism and hyperbolic instability|Physics&nbsp;of&nbsp;Fluids,|23 &#40;114106&#41;||ortiz2011rp-1pp.pdf|
2011|J.&nbsp;Philip and P.&nbsp;Manneville.|From temporal to spatiotemporal dynamics in transitional plane Couette flow|Physical&nbsp;Review&nbsp;E,|83 &#40;036308&#41;||philip2011rp-1pp.pdf|
2011|K.&nbsp;Piroird, C.&nbsp;Clanet and D.&nbsp;Quere.|Detergency in a tube|Soft&nbsp;Matter,|7:7498-7503||piroird2011rp-1pp.pdf|
2011|K.&nbsp;Piroird, C.&nbsp;Clanet and D.&nbsp;Quere.|Capillary extraction|Langmuir,|27:9396-9402||piroird2011rp-2pp.pdf|
2011|A.&nbsp;Ponomarenko, D.&nbsp;Quere and C.&nbsp;Clanet.|A universal law for capillary rise in corners|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|666:146-154||ponomarenko2011rp-1pp.pdf|
2011|J.&nbsp;Rolland and P.&nbsp;Manneville.|Ginzburg&#150;Landau description of laminar-turbulent oblique band formation in transitional plane Couette flow|European&nbsp;Physical&nbsp;Journal&nbsp;B,|80:529-544||rolland2011rp-1pp.pdf|
2011|J.&nbsp;Rolland and P.&nbsp;Manneville.|Pattern fluctuations in transitional plane Couette flow|Journal&nbsp;of&nbsp;Statistical&nbsp;Physics,|142:577-591||rolland2011rp-2pp.pdf|
2011|P.&nbsp;J.&nbsp;Schmid.|Application of the dynamic mode decomposition to experimental data|Experiments&nbsp;in&nbsp;Fluids,|50:1123-1130|||
2011|P.&nbsp;J.&nbsp;Schmid, L.&nbsp;Li, M.&nbsp;P.&nbsp;Juniper and O.&nbsp;Pust.|Applications of the dynamic mode decomposition|Theoretical&nbsp;and&nbsp;Computational&nbsp;Fluid&nbsp;Dynamics,|25:249-259|||
2011|J.&nbsp;Schulze, P.&nbsp;J.&nbsp;Schmid and J.&nbsp;L.&nbsp;Sesterhenn&nbsp;Jörn.|Iterative optimization based on an objective functional in frequency-space with application to jet-noise cancellation|Journal&nbsp;of&nbsp;Computational&nbsp;Physics,|230:6075-6098|||
